429803,1447233037,40.9362548,-73.8365436, Home
429803,1447233040,40.9362548,-73.8365436, Home
429803,1447233043,40.9362548,-73.8365436, Home
429803,1447233048,40.9362548,-73.8365436, Home
429803,1447233095,40.9362548,-73.8365436, Home
429803,1447233118,40.9362548,-73.8365436, Home
429803,1447233147,40.9362548,-73.8365436, Home
429803,1447233158,40.9362548,-73.8365436, Home
429803,1447233177,40.9362548,-73.8365436, Home
71997,1448546474,40.9646737,-73.8479275, Home
71997,1448546487,40.9646737,-73.8479275, Home
71997,1448546525,40.9646737,-73.8479275, Home
71997,1448546573,40.9646737,-73.8479275, Home
71997,1448546738,40.964728,-73.8479577, Home
71997,1448547527,40.9647265,-73.8479598, Home
71997,1448547647,40.9647265,-73.8479598, Home
71997,1448547656,40.9647265,-73.8479598, Home
71997,1448547741,40.9647267,-73.8479598, Home
71997,1448547790,40.9647267,-73.8479598, Home
71997,1448548534,40.964682,-73.8479334, Home
71997,1448549005,40.9646507,-73.8479171, Home
332872,1448052236,40.9327371,-73.844517, Home
529913,1447200263,41.0401435,-73.7463726, Work
529913,1447200264,41.0401435,-73.7463726, Work
529913,1447200325,41.0401435,-73.7463726, Work
529913,1447200389,41.0401435,-73.7463726, Work
529913,1447200445,41.0400447,-73.7463196, Work
529913,1447200505,41.0400447,-73.7463196, Work
529913,1447200565,41.0401188,-73.7463173, Work
529913,1447200587,41.0401188,-73.7463173, Work
529913,1447200627,41.0401188,-73.7463173, Work
529913,1447200685,41.0401188,-73.7463173, Work
92933,1446938665,40.9309625,-73.8481025, Work
92933,1446938665,40.9309625,-73.8481025, Work
92933,1446938667,40.9309625,-73.8481025, Work
92933,1446938689,40.9309625,-73.8481025, Work
265981,1446775282,40.9318164,-73.7629373, Commuting
265981,1446775282,40.9318164,-73.7629373, Commuting
265981,1446775319,40.9318164,-73.7629373, Commuting
265981,1446775319,40.9318164,-73.7629373, Commuting
265981,1446775319,40.9318164,-73.7629373, Commuting
265981,1446775319,40.9318164,-73.7629373, Commuting
265981,1446775319,40.9318164,-73.7629373, Commuting
265981,1446775319,40.9318164,-73.7629373, Commuting
265981,1446775319,40.9318164,-73.7629373, Commuting
265981,1446775319,40.9318164,-73.7629373, Commuting
265981,1446775319,40.9318164,-73.7629373, Commuting
265981,1446775329,40.9318164,-73.7629373, Commuting
265981,1446775334,40.9318164,-73.7629373, Commuting
265981,1446775352,40.9318164,-73.7629373, Commuting
265981,1446775357,40.9318164,-73.7629373, Commuting
265981,1446775490,40.9531871,-73.73697, Commuting
265981,1446775604,40.9757729,-73.6986163, Commuting
265981,1446775604,40.9757729,-73.6986163, Commuting
265981,1446775604,40.9757729,-73.6986163, Commuting
265981,1446775604,40.9757729,-73.6986163, Commuting
265981,1446775604,40.9757729,-73.6986163, Commuting
265981,1446775604,40.9757729,-73.6986163, Commuting
265981,1446775604,40.9757729,-73.6986163, Commuting
265981,1446775604,40.9757729,-73.6986163, Commuting
265981,1446775604,40.9757729,-73.6986163, Commuting
265981,1446775604,40.9757729,-73.6986163, Commuting
265981,1446775604,40.9757729,-73.6986163, Commuting
265981,1446775604,40.9757729,-73.6986163, Commuting
265981,1446775604,40.9757729,-73.6986163, Commuting
429803,1446977882,40.9562334,-73.8427317, Home
429803,1446977882,40.9562334,-73.8427317, Home
429803,1446977890,40.9560497,-73.8426913, Home
429803,1446977893,40.9560497,-73.8426913, Home
429803,1446977897,40.9560497,-73.8426913, Home
414211,1448216442,40.9217621,-73.8622634, Home
414211,1448216732,40.9217621,-73.8622634, Home
414211,1448218262,40.9217621,-73.8622634, Home
529913,1447070892,41.0400234,-73.7463468, Home
529913,1447073088,41.0400599,-73.7463039, Home
529913,1447073090,41.0400599,-73.7463039, Home
529913,1447073160,41.0400599,-73.7463039, Home
529913,1447073220,41.0400599,-73.7463039, Home
529913,1447073272,41.0400599,-73.7463039, Home
529913,1447073319,41.0400389,-73.7464303, Home
529913,1447073332,41.0400389,-73.7464303, Home
529913,1447073391,41.0400389,-73.7464303, Home
529913,1447073452,41.0400389,-73.7464303, Home
529913,1447073512,41.0399705,-73.7464135, Home
529913,1447073577,41.0399705,-73.7464135, Home
529913,1447073631,41.0399705,-73.7464135, Home
529913,1447073717,41.0399705,-73.7464135, Home
529913,1447073749,41.0399705,-73.7464135, Home
529913,1447073809,41.0399705,-73.7464135, Home
529913,1447073869,41.0399705,-73.7464135, Home
529913,1447073918,41.0400779,-73.7464458, Home
529913,1447073935,41.0400779,-73.7464458, Home
529913,1447073991,41.0400779,-73.7464458, Home
333705,1446980902,41.073716,-73.7745721, Home
333705,1446980902,41.073716,-73.7745721, Home
333705,1446980902,41.073716,-73.7745721, Home
333705,1446980907,41.0736716,-73.7745752, Home
333705,1446982931,41.0738183,-73.7743705, Home
333705,1446982931,41.0738183,-73.7743705, Home
333705,1446982936,41.0737271,-73.774332, Home
333705,1446982940,41.0737271,-73.774332, Home
333705,1446982946,41.0737271,-73.774332, Home
333705,1446982949,41.0737271,-73.774332, Home
333705,1446982967,41.0737271,-73.774332, Home
333705,1446982987,41.0737271,-73.774332, Home
333705,1446982998,41.0737271,-73.774332, Home
333705,1446983003,41.0737271,-73.774332, Home
333705,1446983013,41.0737271,-73.774332, Home
333705,1446983028,41.0737271,-73.774332, Home
333705,1446983090,41.0737271,-73.774332, Home
333705,1446983100,41.0737271,-73.774332, Home
333705,1446983110,41.0737271,-73.774332, Home
333705,1446983115,41.0737271,-73.774332, Home
333705,1446983120,41.0737271,-73.774332, Home
333705,1446983131,41.0737271,-73.774332, Home
333705,1446983136,41.0737271,-73.774332, Home
315289,1447016848,40.9308651,-73.8914934, Home
315289,1447016849,40.9308651,-73.8914934, Home
315289,1447016850,40.9308651,-73.8914934, Home
315289,1447016869,40.9308651,-73.8914934, Home
315289,1447016879,40.9308651,-73.8914934, Home
315289,1447016880,40.9308651,-73.8914934, Home
315289,1447016909,40.9308651,-73.8914934, Home
315289,1447016923,40.9308651,-73.8914934, Home
315289,1447016935,40.9308651,-73.8914934, Home
315289,1447016951,40.9308651,-73.8914934, Home
315289,1447016957,40.9308651,-73.8914934, Home
315289,1447018800,40.9308651,-73.8914934, Home
315289,1447018804,40.9308651,-73.8914934, Home
315289,1447018806,40.9308651,-73.8914934, Home
